cusip,price,coupon,maturity,ytm,sector,rating,state,lastTraded,ed,md,ytw
914233F89,97.725,3,3/15/33,15,Higher Ed-Public,AA-/A,CT,4/15/16,11.666,11.961,3.19
914233F97,97.116,3,3/15/34,16,Higher Ed-Public,AA-/A,CT,5/13/16,12.204,12.556,3.23
914233H61,113.951,5,3/15/23,5,Higher Ed-Public,AA-/A,CT,4/7/16,4.636,4.563,2.143
914233J44,102.312,4,1/15/19,1,Higher Ed-Public,AA-/A,CT,9/6/17,1.002,0.982,1.702
914233K34,117.114,5,1/15/25,7,Higher Ed-Public,AA-/A,CT,1/12/17,6.052,5.906,2.342
914233K67,118.468,5,1/15/28,10,Higher Ed-Public,AA-/A,CT,1/12/17,7.537,7.28,2.681
914233L82,113.83,5,1/15/37,19,Higher Ed-Public,AA-/A,CT,1/30/17,9.204,7.22,3.221
914233M65,101.503,3,1/15/27,9,Higher Ed-Public,AA-/A,CT,4/25/17,7.934,7.758,2.81
914233UA7,102.488,4,2/15/19,1,Higher Ed-Public,AA-/A,CT,3/7/17,1.082,1.065,1.712
914233UW9,102.229,3,2/15/20,2,Higher Ed-Public,AA-/A,CT,9/20/16,2.038,2.012,1.913
914233XP1,114.046,5,8/15/26,8,Higher Ed-Public,AA-/A,CT,3/17/17,4.967,4.864,2.312
914233YG0,111.493,5,2/15/22,4,Higher Ed-Public,AA-/A,CT,4/19/17,3.75,3.678,2.064
91428LKL9,105.263,3,10/1/27,9,Higher Ed-Public,AA-,HI,12/22/17,8.527,8.384,2.39
9.14E+08,102.729,3,2/15/20,2,Higher Ed-Public,AA,TX,2/3/16,2.039,2.014,1.673
914302BJ2,110.009,5,2/15/28,10,PRE/ETM,AA,TX,10/4/16,2.901,2.848,1.676
914302CB8,119.683,5,2/15/25,7,Higher Ed-Public,AA,TX,7/3/17,6.136,6.011,2.012
914353J65,102.395,3,4/1/22,4,Higher Ed-Public,A+,IL,11/22/16,3.97,3.93,2.401
914353N94,103.687,4,4/1/36,18,Higher Ed-Public,A+,IL,2/17/16,10.949,6.926,3.48
914353YY7,103.412,5,4/1/19,1,Higher Ed-Public,A+,IL,11/22/16,1.2,1.182,2.172
914364TX2,100.791,2,6/1/20,2,Higher Ed-Public,AA-,IA,8/28/17,2.335,2.329,1.662
914364UB8,106.528,3,6/1/24,6,Higher Ed-Public,AA-,IA,1/15/16,5.853,5.817,1.911
9144022S0,100.826,5,4/1/18,0,Higher Ed-Public,AA+,MD,1/18/17,0.232,0.229,1.387
9144023X8,99.199,3,4/1/35,17,Higher Ed-Public,AA+,MD,12/29/17,12.323,13.25,3.06
9144024D1,104.35,3,4/1/21,3,Higher Ed-Public,AA+,MD,2/13/17,3.084,3.059,1.612
9144024N9,96.735,2.375,4/1/30,12,Higher Ed-Public,AA+,MD,7/1/16,10.44,10.444,2.69
9144025F5,124.582,5,4/1/28,10,Higher Ed-Public,AA+,MD,4/27/17,7.721,7.557,2.061
914402B92,101.849,3,4/1/19,1,Higher Ed-Public,AA+,MD,5/24/16,1.21,1.2,1.477
914402G30,103.059,4,4/1/19,1,Higher Ed-Public,AA+,MD,8/23/17,1.206,1.193,1.481
914402J60,100.603,4,4/1/18,0,Higher Ed-Public,AA+,MD,8/1/16,0.231,0.229,1.362
914402S37,100.936,2,4/1/20,2,Higher Ed-Public,AA+,MD,5/9/17,2.177,2.165,1.571
914402S52,101.258,2,4/1/22,4,Higher Ed-Public,AA+,MD,10/17/17,4.051,4.024,1.69
914437RN0,105.549,3,11/1/22,4,Higher Ed-Public,AA-,MA,1/17/17,4.496,4.465,1.791
914437SJ8,114.724,5,11/1/22,4,Higher Ed-Public,AA-,MA,9/28/17,4.345,4.303,1.793
914437SK5,117.149,5,11/1/23,5,Higher Ed-Public,AA-,MA,7/21/17,5.146,5.093,1.873
914437SM1,102.065,4,11/1/18,0,Higher Ed-Public,AA-,MA,10/3/17,0.804,0.798,1.437
914437SP4,109.039,5,11/1/20,2,Higher Ed-Public,AA-,MA,1/20/17,2.648,2.624,1.696
914437SY5,123.287,5,11/1/29,11,Higher Ed-Public,AA-,MA,3/16/17,8.153,7.948,2.331
914437TA6,122.305,5,11/1/31,13,Higher Ed-Public,AA-,MA,1/20/17,8.36,7.936,2.431
914440PZ9,121.102,5,11/1/25,7,Higher Ed-Public,AA-,MA,1/4/18,6.667,6.581,2.062
914440QV7,123.198,5.25,11/1/42,24,Higher Ed-Public,AA-,MA,8/22/17,9.123,7.864,2.561
914440QX3,107.91,4,11/1/44,26,Higher Ed-Public,AA-,MA,11/16/17,12.42,8.105,3.06
914455HS2,100.819,5,4/1/18,0,Higher Ed-Public,AAA,MI,2/23/16,0.232,0.229,1.417
914455KM1,105.246,4,4/1/20,2,Higher Ed-Public,AAA,MI,12/28/16,2.143,2.121,1.596
914455NE6,118.762,5,4/1/24,6,Higher Ed-Public,AAA,MI,10/6/17,5.476,5.399,1.802
914455PM6,116.266,5,4/1/23,5,Higher Ed-Public,AAA,MI,9/27/17,4.685,4.623,1.733
914455PS3,122.052,5,4/1/28,10,Higher Ed-Public,AAA,MI,10/24/17,7.01,6.856,2.072
914455QA1,118.071,5,4/1/40,22,Higher Ed-Public,AAA,MI,5/31/17,8.142,6.814,2.551
914455QK9,118.762,5,4/1/24,6,Higher Ed-Public,AAA,MI,4/4/17,5.476,5.399,1.802
914455QL7,121.134,5,4/1/25,7,Higher Ed-Public,AAA,MI,10/12/17,6.243,6.148,1.862
914455QZ6,119.737,5,4/1/42,24,Higher Ed-Public,AAA,MI,3/10/17,9.098,7.514,2.586
914460NU0,116.321,5,4/1/23,5,Higher Ed-Public,AA+,MN,3/30/16,4.685,4.623,1.723
914460NV8,118.827,5,4/1/24,6,Higher Ed-Public,AA+,MN,3/30/16,5.477,5.4,1.792
914460PJ3,118.071,5,4/1/41,23,Higher Ed-Public,AA+,MN,9/29/17,8.327,6.814,2.551
914476SD9,100.416,2,10/1/18,0,Higher Ed-Public,AA,MS,3/31/16,0.724,0.72,1.424
914476SE7,100.588,2,10/1/19,1,Higher Ed-Public,AA,MS,3/31/16,1.697,1.687,1.653
914639HR3,100.892,2,12/15/22,4,Higher Ed-Public,AA+,NE,3/2/17,4.692,4.678,1.81
914692U97,117.717,5,6/1/25,7,Higher Ed-Public,AA-,NM,8/8/17,5.596,5.552,2.032
914692Z43,99.018,2.5,6/1/29,11,Higher Ed-Public,AA-,NM,8/23/17,9.721,9.826,2.6
914710GP7,103.152,3,6/1/20,2,Higher Ed-Public,A,NC,9/28/17,2.315,2.307,1.653
914710GR3,104.355,3,6/1/22,4,Higher Ed-Public,A,NC,3/9/17,4.126,4.107,1.961
914710GS1,105.769,3,6/1/23,5,Higher Ed-Public,A,NC,3/9/17,5.001,4.975,1.871
914710GU6,119.606,5,6/1/25,7,Higher Ed-Public,A,NC,10/4/17,6.351,6.295,2.122
914710GW2,119.821,5,6/1/27,9,Higher Ed-Public,A,NC,3/9/17,7.09,6.994,2.381
914710GX0,103.984,3,6/1/28,10,Higher Ed-Public,A,NC,10/11/17,8.473,7.394,2.472
914710GZ5,110.333,4,6/1/30,12,Higher Ed-Public,A,NC,8/23/17,8.18,7.163,2.621
914710HB7,109.481,4,6/1/32,14,Higher Ed-Public,A,NC,3/15/17,8.955,7.154,2.729
914710HH4,115.057,5,6/1/42,24,Higher Ed-Public,A,NC,3/9/17,8.924,6.941,2.961
914716C94,120.384,5,4/1/26,8,Higher Ed-Public,Aa3,NC,4/4/16,6.239,6.141,1.962
914716D69,104.347,3.5,4/1/31,13,Higher Ed-Public,Aa3,NC,10/11/17,9.074,6.324,2.83
914716F67,116.916,5,10/1/23,5,Higher Ed-Public,Aa3,NC,9/15/17,5.079,5.01,1.873
914716F91,122.649,5,10/1/26,8,Higher Ed-Public,Aa3,NC,9/15/17,7.33,7.202,2.141
914716G25,123.601,5,10/1/27,9,Higher Ed-Public,Aa3,NC,11/16/17,8.024,7.872,2.281
914716H40,108.906,4,10/1/37,19,Higher Ed-Public,Aa3,NC,10/3/17,11.208,8.037,2.94
914716J71,123.601,5,10/1/27,9,Higher Ed-Public,Aa3,NC,12/6/17,8.022,7.872,2.281
914716J89,122.915,5,10/1/28,10,Higher Ed-Public,Aa3,NC,12/6/17,8.053,7.863,2.351
914716J97,122.137,5,10/1/29,11,Higher Ed-Public,Aa3,NC,12/6/17,8.097,7.854,2.431
914716K20,121.364,5,10/1/30,12,Higher Ed-Public,Aa3,NC,12/6/17,8.219,7.844,2.511
914716XD2,102.997,4,4/1/19,1,Higher Ed-Public,Aa3,NC,6/6/17,1.206,1.193,1.531
914716ZQ1,102.997,4,4/1/19,1,Higher Ed-Public,Aa3,NC,8/1/17,1.206,1.193,1.531
914719SX8,100.582,4,4/1/18,0,Higher Ed-Public,A+,NC,9/19/16,0.231,0.229,1.452
914719SY6,102.997,4,4/1/19,1,Higher Ed-Public,A+,NC,9/28/17,1.206,1.193,1.531
914719TC3,115.779,5,4/1/23,5,Higher Ed-Public,A+,NC,11/16/17,4.682,4.619,1.823
914719UG2,101.149,3,4/1/31,13,Higher Ed-Public,A+,NC,10/25/17,10.168,7.201,2.842
914719UT4,124.887,5,4/1/28,10,Higher Ed-Public,A+,NC,11/17/17,8.37,8.208,2.261
914719UU1,124.267,5,4/1/29,11,Higher Ed-Public,A+,NC,11/17/17,8.401,8.2,2.321
914719UV9,123.243,5,4/1/30,12,Higher Ed-Public,A+,NC,11/17/17,8.463,8.187,2.421
914729QF8,115.075,5,4/15/40,22,Higher Ed-Public,AA-,TX,2/22/16,7.576,6.128,2.701
91472TAW4,99.694,2,6/1/23,5,Higher Ed-Public,A,NC,6/8/16,5.103,5.08,2.06
91472TAX2,117.194,5,6/1/24,6,Higher Ed-Public,A,NC,6/8/16,5.591,5.548,2.112
91472TAY0,111.926,4,6/1/25,7,Higher Ed-Public,A,NC,6/8/16,6.498,6.442,2.241
91472TAZ7,105.001,3,6/1/26,8,Higher Ed-Public,A,NC,6/7/17,7.479,7.404,2.34
91472TBA1,119.401,5,6/1/27,9,Higher Ed-Public,A,NC,1/3/18,7.086,6.989,2.431
91472TBB9,111.209,4,6/1/28,10,Higher Ed-Public,A,NC,5/30/17,7.575,7.172,2.511
914733AY6,104.758,5,6/1/19,1,Higher Ed-Public,A-,CO,6/22/17,1.359,1.351,1.544
914733BF6,103.387,4,6/1/19,1,Higher Ed-Public,A-,CO,11/3/16,1.364,1.358,1.54
914857CY1,116.019,5,5/1/23,5,Higher Ed-Public,AA-,SC,7/1/16,4.749,4.702,1.823
914857CZ8,118.345,5,5/1/24,6,Higher Ed-Public,AA-,SC,7/1/16,5.536,5.477,1.902
914857DC8,122.086,5,5/1/27,9,Higher Ed-Public,AA-,SC,8/22/17,7.043,6.937,2.092
9151154D8,119.092,5,7/1/24,6,Higher Ed-Public,AAA,TX,10/18/16,5.699,5.674,1.871
9151372W2,103.443,3,8/15/20,2,Higher Ed-Public,AAA,TX,6/21/17,2.506,2.476,1.643
9151373T8,103.443,3,8/15/20,2,Higher Ed-Public,AAA,TX,8/15/17,2.506,2.476,1.643
915137Y80,101.2,3.375,8/15/18,0,Higher Ed-Public,AAA,TX,5/18/17,0.598,0.591,1.368
915138JZ5,103.575,4.25,6/1/19,1,Higher Ed-Public,A+,OH,11/14/17,1.362,1.356,1.65
915138LP4,114.983,5,6/1/23,5,Higher Ed-Public,A+,OH,4/4/16,4.807,4.775,2.053
915138LQ2,113.561,5,6/1/24,6,Higher Ed-Public,A+,OH,6/22/17,4.798,4.765,2.312
915138MA6,110.238,5,6/1/21,3,Higher Ed-Public,A+,OH,3/31/17,3.154,3.136,1.875
915138MK4,110.108,4,6/1/30,12,Higher Ed-Public,A+,OH,4/7/17,8.721,7.87,2.771
915138MN8,103.34,3.625,6/1/33,15,Higher Ed-Public,A+,OH,4/18/17,10.843,7.919,3.21
91514ADC6,123.497,5,8/15/26,8,Higher Ed-Public,AAA,TX,3/15/17,7.249,7.088,2.012
91514ADY8,119.408,5,8/15/24,6,Higher Ed-Public,AAA,TX,10/28/16,5.762,5.649,1.862
91514AEL5,123.497,5,8/15/26,8,Higher Ed-Public,AAA,TX,5/25/17,7.249,7.088,2.012
91514AEU5,121.675,5,8/15/25,7,Higher Ed-Public,AAA,TX,4/27/17,6.519,6.383,1.922
91514AGE9,119.408,5,8/15/24,6,Higher Ed-Public,AAA,TX,11/17/16,5.762,5.649,1.862
915183TQ0,115.934,5,8/1/28,10,Higher Ed-Public,AA,UT,11/21/17,4.952,4.841,1.963
915183VL8,114.27,5,8/1/22,4,Higher Ed-Public,AA,UT,6/17/16,4.14,4.057,1.734
915183VM6,116.91,5,8/1/23,5,Higher Ed-Public,AA,UT,9/9/16,4.95,4.849,1.793
915183XN2,121.994,5,8/1/28,10,Higher Ed-Public,AA,UT,10/31/17,7.244,7.034,2.172
915183YJ0,121.415,5,8/1/25,7,Higher Ed-Public,AA,UT,8/16/17,6.488,6.343,1.942
915183YK7,123.224,5,8/1/26,8,Higher Ed-Public,AA,UT,12/28/17,7.218,7.048,2.032
915183YL5,124.995,5,8/1/27,9,Higher Ed-Public,AA,UT,8/16/17,7.927,7.729,2.101
915183YY7,119.727,5,8/1/39,21,Higher Ed-Public,AA,UT,8/16/17,9.352,7.662,2.651
915200VQ9,116.012,5,10/1/40,22,Higher Ed-Public,A+,VT,5/18/17,8.053,6.449,2.691
915200VR7,115.409,5,10/1/45,27,Higher Ed-Public,A+,VT,1/5/16,8.617,6.443,2.771
915200YE3,120.34,5,10/1/25,7,Higher Ed-Public,A+,VT,6/16/17,6.6,6.493,2.132
915200YF0,121.672,5,10/1/26,8,Higher Ed-Public,A+,VT,6/16/17,7.32,7.191,2.251
915200YG8,123.021,5,10/1/27,9,Higher Ed-Public,A+,VT,6/16/17,8.018,7.865,2.34
915200YJ2,121.743,5,10/1/29,11,Higher Ed-Public,A+,VT,8/9/17,8.095,7.848,2.472
915200YQ6,117.495,5,10/1/43,25,Higher Ed-Public,A+,VT,6/16/17,9.884,7.793,2.921
915217UL5,103.429,4,6/1/19,1,Higher Ed-Public,AAA,VA,4/11/17,1.364,1.358,1.51
915217WJ8,101.066,2,8/1/21,3,Higher Ed-Public,AAA,VA,6/13/17,3.433,3.4,1.69
91523NHX7,110.145,5,4/1/27,9,Higher Ed-Public,,WA,3/15/17,3.012,2.973,1.755
91523NLA2,114.343,5,7/1/28,10,Higher Ed-Public,,WA,1/18/17,4.479,4.462,1.963
91523NNH5,111.255,4,6/1/23,5,Higher Ed-Public,,WA,11/3/16,4.905,4.877,1.802
91523NRA6,122.589,5,12/1/28,10,Higher Ed-Public,,WA,10/30/17,7.496,7.362,2.191
915260BT9,105.111,4,4/1/20,2,Health Care,AA-,WI,12/23/16,2.143,2.12,1.656
915260BZ5,114.715,5,4/1/26,8,Health Care,AA-,WI,4/28/17,4.677,4.612,2.021
915547FH1,100.595,2,5/1/20,2,Water & Sewer,A+,MA,5/26/16,2.255,2.246,1.736
915547FL2,100.261,2,5/1/23,5,Local GO,A+,MA,6/7/17,5.031,5.001,1.948
915547FQ1,105.41,3,5/1/27,9,Local GO,A+,MA,6/16/16,7.829,7.326,2.282
915547FR9,104.978,3,5/1/28,10,Local GO,A+,MA,1/6/17,8.351,7.322,2.337
915801CR3,113.971,4,11/15/25,7,Local GO,,NJ,11/4/16,6.865,6.791,2.063
916091EJ6,119.565,5,4/1/25,7,Water & Sewer,A+,NY,3/11/16,6.23,6.133,2.072
916091EK3,118.901,5,4/1/26,8,Water & Sewer,A+,NY,9/13/17,6.23,6.127,2.162
916544BE8,121.965,5,8/1/26,8,Water & Sewer,AA-,CA,1/19/17,6.497,6.348,1.872
916544CL1,119.493,5,8/1/41,23,Water & Sewer,AA-,CA,5/2/17,8.333,7.006,2.461
916544CM9,118.899,5,8/1/46,28,Water & Sewer,AA-,CA,11/30/17,9.036,6.999,2.531
916672WQ7,102.562,2.5,8/1/24,6,Water & Sewer,A,TX,4/13/16,6.062,5.976,2.08
916672WR5,102.148,2.5,8/1/25,7,Water & Sewer,A,TX,6/2/17,6.911,6.799,2.19
917328RP3,120.373,5,9/1/25,7,Electric Revs,A,UT,11/2/17,6.538,6.413,2.102
917328RQ1,120.7,5,9/1/26,8,Electric Revs,A,UT,11/2/17,7.25,7.1,2.341
917328RR9,122.161,5,9/1/27,9,Electric Revs,A,UT,11/2/17,7.95,7.774,2.411
917328RS7,121.969,5,9/1/28,10,Electric Revs,A,UT,11/2/17,8.298,8.089,2.531
917328RT5,120.875,5,9/1/29,11,Electric Revs,A,UT,11/2/17,8.368,8.075,2.641
917328RU2,119.89,5,9/1/30,12,Electric Revs,A,UT,11/2/17,8.507,8.061,2.741
917393AL4,103.534,2.75,5/15/21,3,Health Care,AA,UT,8/8/17,3.252,3.237,1.679
917393BM1,116.373,5,5/15/46,28,Health Care,AA,UT,6/30/16,9.246,6.913,2.789
917393BU3,116.352,5,5/15/23,5,Health Care,AA,UT,6/30/16,4.781,4.742,1.783
917393BV1,118.451,5,5/15/24,6,Health Care,AA,UT,6/30/16,5.566,5.515,1.902
917393BW9,114.393,4,5/15/26,8,Health Care,AA,UT,12/21/17,7.246,7.162,2.111
917563EC8,107.088,4,4/1/21,3,Higher Ed-Public,AA,UT,12/11/17,3.047,3.014,1.734
917563HB7,105.65,3,4/1/23,5,Higher Ed-Public,AA,UT,9/7/17,4.857,4.81,1.861
917563LK2,114.89,4,4/1/26,8,Higher Ed-Public,AA,UT,12/20/16,7.159,7.048,2.026
917563LN6,103.092,3,4/1/29,11,Higher Ed-Public,AA,UT,6/22/17,8.926,7.221,2.58
917563LQ9,102.592,3,4/1/31,13,Higher Ed-Public,AA,UT,7/7/16,10.007,7.216,2.647
917563MK1,101.247,2,12/1/21,3,Higher Ed-Public,AA,UT,12/19/17,3.743,3.731,1.668
917563MN5,119.755,5,12/1/24,6,Higher Ed-Public,AA,UT,12/19/17,5.983,5.936,1.927
917563MS4,106.205,3,12/1/28,10,Higher Ed-Public,,UT,12/28/17,9.124,8.559,2.295
917567AH2,100.902,2,6/15/20,2,Sales Tax,AAA/A+,UT,7/24/17,2.372,2.368,1.621
917567AJ8,101.029,2,6/15/21,3,Sales Tax,AAA/A+,UT,8/2/16,3.314,3.307,1.69
917567AL3,102.231,2.25,6/15/24,6,Sales Tax,AAA/A+,UT,12/20/17,5.999,5.969,1.88
917567BJ7,115.031,5,6/15/23,5,Sales Tax,AAA/A+,UT,5/12/16,4.838,4.813,2.063
917567BK4,117.161,5,6/15/24,6,Sales Tax,AAA/A+,UT,8/29/17,5.619,5.585,2.132
917567CC1,103.778,3,12/15/27,9,Sales Tax,AAA/A+,UT,11/7/16,8.268,7.43,2.5
917567CD9,102.475,3,12/15/28,10,Sales Tax,AAA/A+,UT,5/9/17,8.872,7.417,2.67
917567CE7,101.491,3,12/15/29,11,Sales Tax,AAA/A+,UT,11/9/17,9.488,7.407,2.8
917567CL1,105.257,3,12/15/27,9,Dedicated Tax,AAA/A+,UT,5/5/17,8.22,7.445,2.31
91802RBG3,122.473,5,12/15/27,9,Other Rev,AAA,NY,12/21/17,6.784,6.712,1.932
91802RBW8,104.015,3,12/15/32,14,Other Rev,AAA,NY,3/9/17,10.344,7.042,2.44
91802RBY4,118.046,5,12/15/25,7,Other Rev,AAA,NY,1/9/17,5.246,5.218,1.783
91802RCA5,120.762,5,12/15/26,8,Other Rev,AAA,NY,7/21/17,6.026,5.983,1.802
91802RCK3,122.473,5,12/15/27,9,Other Rev,AAA,NY,11/3/17,6.784,6.712,1.932
91802RCL1,123.15,5,6/15/28,10,Other Rev,AAA,NY,9/7/16,7.158,7.066,2.004
91802RCM9,122.992,5,12/15/28,10,Electric Revs,AAA,NY,10/19/17,7.169,7.064,2.022
91802RCS6,113.888,5,6/15/24,6,Other Rev,AAA,NY,7/21/17,4.035,4.018,1.734
91802RCT4,116.765,5,6/15/25,7,Other Rev,AAA,NY,8/11/16,4.849,4.826,1.753
91802RDD8,111.127,5,6/15/23,5,Other Rev,AAA,NY,4/19/17,3.191,3.179,1.655
91802RDE6,115.287,5,12/15/24,6,Other Rev,AAA,NY,10/12/17,4.445,4.425,1.753
91802RDF3,118.046,5,12/15/25,7,Other Rev,AAA,NY,8/11/16,5.246,5.218,1.783
923040FM6,117.489,5,8/1/23,5,Local GO,AA,CA,2/4/16,4.953,4.853,1.693
923078AL3,115.522,5,11/1/23,5,Lease Appropriation,AA+,CA,6/27/16,4.349,4.308,1.633
924214WS4,100.816,2,12/1/19,1,Other Rev,AAA,VT,6/30/16,1.858,1.853,1.561
924214WT2,100.984,2,12/1/20,2,Other Rev,AAA,VT,6/30/16,2.808,2.801,1.651
924214WU9,100.974,2,12/1/21,3,Other Rev,AAA,VT,6/30/16,3.742,3.73,1.74
924214XL8,118.854,5,12/1/41,23,Other Rev,AAA,VT,6/30/16,8.875,7.32,2.611
924214XM6,118.244,5,12/1/46,28,Other Rev,AAA,VT,6/30/16,9.367,7.313,2.681
924214YN3,103.385,2.5,12/1/23,5,Other Rev,AAA,VT,3/3/17,5.491,5.463,1.891
924214ZQ5,101.992,2.5,12/1/27,9,Other Rev,AAA,VT,3/3/17,8.746,8.33,2.263
924258X68,102.511,2.25,8/15/22,4,State GO,AA+,VT,8/22/17,4.371,4.327,1.681
924258Y26,108.314,3,8/15/26,8,State GO,AA+,VT,8/22/17,7.673,7.535,1.946
924258Y42,98.949,2.125,8/15/28,10,State GO,AA+,VT,8/22/17,9.472,9.357,2.237
927749FN6,103.69,3,10/1/20,2,Water & Sewer,AAA,VA,10/11/17,2.625,2.603,1.613
927749JG7,114.503,4,10/1/28,10,Water & Sewer,AAA,VA,4/25/17,7.789,7.406,2.167
927749KE0,122.253,5,10/1/25,7,Water & Sewer,AAA,VA,12/29/17,6.617,6.512,1.892
9277813W2,101.634,4,9/1/18,0,Higher Ed-Public,AA+,VA,5/4/17,0.642,0.633,1.452
9277814Y7,118.099,5,2/1/24,6,Higher Ed-Public,AA+,VA,11/4/16,5.343,5.233,1.833
927781G81,114.186,5,9/1/23,5,Higher Ed-Public,AA+,VA,9/22/17,4.208,4.137,1.803
927781QV9,118.099,5,2/1/24,6,Higher Ed-Public,AAA,VA,5/4/17,5.343,5.233,1.833
927781RB2,102.636,4,2/1/19,1,Higher Ed-Public,AAA,VA,8/7/17,1.045,1.028,1.493
927781WF7,102.27,5,9/1/18,0,Lease Appropriation,AA+,VA,11/13/17,0.642,0.631,1.46
927781YW8,109.887,5,2/1/27,9,PRE/ETM,AAA,VA,5/5/17,2.867,2.81,1.676
92778VBD9,108.859,4,2/1/22,4,Higher Ed-Public,AAA,VA,8/24/17,3.777,3.713,1.733
92778VED6,122.238,5,2/1/30,12,Higher Ed-Public,AAA,VA,10/12/17,7.679,7.369,2.271
92778VEF1,100.87,3,2/1/32,14,Lease Appropriation,AAA,VA,9/12/17,10.922,7.794,2.89
92778WAD8,102.27,5,9/1/18,0,Lease Appropriation,AA+,VA,12/1/17,0.642,0.631,1.46
92778WDV5,106.51,3,9/1/24,6,Higher Ed-Public,AA+,VA,12/12/17,6.062,5.98,1.951
92778WDW3,106.468,3,9/1/25,7,Lease Appropriation,AA+,VA,2/23/17,6.887,6.781,2.081
92778WDX1,106.101,3,9/1/26,8,Lease Appropriation,AA+,VA,10/12/17,7.688,7.556,2.22
927790GL3,115.705,5,3/15/23,5,Lease Appropriation,AA+,VA,8/16/16,4.646,4.576,1.813
927793C23,99.869,3,5/15/34,16,Transportation,,VA,1/5/18,12.154,12.791,3.01
927793TK5,100.299,2.25,5/15/18,0,Transportation,,VA,8/1/17,0.351,0.35,1.394
927793XS3,118.714,5,5/15/26,8,Transportation,,VA,10/12/17,5.571,5.517,1.862
928109L21,101.022,4,6/1/18,0,State GO,AAA,VA,4/5/17,0.396,0.394,1.407
928109S99,102.313,3,6/1/32,14,State GO,AAA,VA,10/21/16,10.746,7.377,2.69
928109WN3,101.411,5,6/1/18,0,State GO,AAA,VA,5/15/17,0.396,0.394,1.42
928109YT8,100.633,3,6/1/18,0,State GO,AAA,VA,4/15/16,0.396,0.394,1.393
928109YW1,104.434,3,6/1/21,3,State GO,AAA,VA,7/28/17,3.236,3.223,1.652
928172B87,119.029,5,8/1/24,6,Other Rev,AA+,VA,9/25/17,5.729,5.608,1.902
928172J48,119.029,5,8/1/24,6,Lease Appropriation,AA+,VA,8/3/17,5.729,5.608,1.902
928172P33,101.359,3,8/1/31,13,Lease Appropriation,AA+,VA,10/24/16,10.455,7.422,2.82
928172P66,98.839,3,8/1/34,16,Lease Appropriation,AA+,VA,10/18/16,12.122,12.78,3.09
928172P82,97.628,3,8/1/36,18,Lease Appropriation,AA+,VA,9/23/16,13.224,13.898,3.17
928172ZD0,111.362,4,8/1/23,5,Other Rev,AA+,VA,10/18/17,5.042,4.953,1.842
92817LNQ2,105.883,5,10/1/19,1,SRF,,VA,8/10/17,1.67,1.649,1.541
92817LNV1,117.629,5,10/1/24,6,SRF,AAA,VA,3/28/17,5.085,5.016,1.753
92817LPE7,111.937,5,10/1/21,3,SRF,,VA,10/6/17,3.444,3.399,1.684
92817Q7L0,112.021,4,11/1/23,5,Other Rev,AAA,VA,4/26/17,5.249,5.202,1.812
92817SH92,99.908,1.5,8/1/19,1,INCRMTAX,AA+,VA,3/7/17,1.54,1.53,1.56
92817SMR6,101.463,4,8/1/18,0,Lease Appropriation,AA+,VA,2/28/17,0.56,0.55,1.385
92817SNE4,102.017,5,8/1/18,0,Lease Appropriation,AA+,VA,5/12/17,0.56,0.548,1.395
92817SP28,100.964,5,4/15/18,0,Lease Appropriation,AAA,VA,8/8/17,0.271,0.268,1.393
92817SQ43,105.938,3,8/1/23,5,Lease Appropriation,AA+,VA,8/1/17,5.144,5.069,1.871
92817SUC0,101.463,4,8/1/18,0,Lease Appropriation,AA+,VA,8/1/17,0.56,0.55,1.385
92817SUD8,103.741,4,8/1/19,1,Lease Appropriation,AA+,VA,5/22/17,1.521,1.496,1.568
92817SYE2,100.748,2,8/1/20,2,Lease Appropriation,AA+,VA,10/10/17,2.493,2.47,1.7
92817SYH5,113.849,5,8/1/23,5,Lease Appropriation,AA+,VA,11/4/16,4.138,4.054,1.823
92817SYV4,100.789,2,8/1/21,3,Lease Appropriation,AA+,VA,9/16/16,3.432,3.399,1.77
92817SYW2,100.74,2,8/1/22,4,Lease Appropriation,AA+,VA,10/11/17,4.353,4.309,1.83
92818AGE0,104.369,4,11/1/19,1,Other Rev,,VA,10/10/17,1.757,1.744,1.547
92818AZ58,100.272,1.75,11/1/20,2,Other Rev,,VA,8/10/17,2.737,2.727,1.65
92818HBH3,121.18,5,8/1/25,7,Lease Appropriation,AA+,VA,10/3/17,6.486,6.341,1.972
92818HBJ9,120.946,5,8/1/26,8,State GO,AA+,VA,9/7/17,6.489,6.338,2.002
92818HEG2,95.943,2.25,8/1/29,11,Lease Appropriation,AA+,VA,9/25/17,10.116,9.976,2.66
92818HEN7,97.46,3,8/1/35,17,INCRMTAX,AA+,VA,5/13/16,12.785,13.327,3.19
92818HGE5,100.496,3,8/1/32,14,Lease Appropriation,AA+,VA,5/11/17,11.306,8.161,2.94
92818L3M2,119.355,5,11/1/24,6,Other Rev,,VA,4/11/17,5.92,5.852,1.952
92818L3Q3,104.412,3,11/1/27,9,Other Rev,AAA,VA,8/10/16,8.306,7.702,2.44
92818L5Q1,102.593,3,11/1/19,1,Other Rev,AAA,VA,8/2/16,1.767,1.757,1.544
92818L7W6,94.854,2.25,11/1/30,12,Other Rev,AAA,VA,8/12/16,11.07,10.952,2.728
92818LN32,103.688,3,11/1/20,2,Other Rev,,VA,6/14/17,2.701,2.685,1.653
92818MAJ9,121.908,5,11/1/25,7,Other Rev,,VA,8/4/17,6.674,6.589,1.962
